comment,likes,time,author,clean_text,panjang_teks,jumlah_kata,sentimen,skor_sentimen,clean_topic,emotion,skor_emotion
SPPG ADALAH BISNIS PALING MENGUNTUNGKAN,0,1 month ago,@NurRachmat-kk2vl,satuan pelayanan pemenuhan gizi adalah bisnis paling menguntungkan,66,8,positive,0.6755980849266052,satu layan penuh gizi bisnis paling untung,happy,0.8037139177322388
"Padahal ada yg lebih penting daripada MBG, fasilitas gedung/ruang kelas di sekolah, fasilitas olahraga di sekolah2, juga gaji guru yg sangat tidak layak.",0,1 month ago,@muhammadrobby4428,"padahal ada yang lebih penting daripada mbg, fasilitas gedung ruang kelas di sekolah, fasilitas olahraga di sekolah2, juga gaji guru yang sangat tidak layak.",157,24,negative,0.9985355138778687,padahal lebih penting mbg fasilitas gedung ruang kelas sekolah fasilitas olahraga sekolah2 gaji guru sangat layak,sadness,0.5700529217720032
"Bagus sih mbg secara ide tapi perlu di evaluasi dalam prakteknya. Ya dari pada buat infrastruktur gk jelas mending uangnya buat para petani, peternak dan nelayan.",3,1 month ago,@Gidek99,"bagus sih mbg secara ide tapi perlu di evaluasi dalam prakteknya. ya dari pada untuk infrastruktur tidak jelas mending uangnya untuk para petani, peternak dan nelayan.",167,26,negative,0.738416850566864,bagus mbg ide perlu evaluasi praktek infrastruktur jelas mending uang tani ternak nelayan,anger,0.558307945728302
Program awal dari kehancuran negara Indonesia,0,1 month ago,@Angleramatiranborneo88,program awal dari kehancuran negara indonesia,45,6,negative,0.8629162907600403,program awal hancur negara indonesia,sadness,0.5209404230117798
Tolol tunjukkan bukti klo mbg memotong dana anggaran  pendidikan,0,1 month ago,@wahyusuradichannel,tolol tunjukkan bukti kalau mbg memotong dana anggaran pendidikan,65,9,negative,0.8423033952713013,tolol tunjuk bukti mbg potong dana anggar didik,anger,0.6576218008995056
Untuk pemerintah lah bukan untuk rakyat yg jelas yg kerja di mbg seperti karyawan mbg itu terlihat berkah karena ada diwaktu halal bihalal lusuh terlihat karena sepupu ku punya dapur mbg ada sih beberapa orang kerja di mbg tapi terlihat miskin saja nya karena mungkin gaji nya habis untuk ee seperti nya betul mbg tidak berkah itu fakta wajah di banding yg juallan ranginang 🤣🤣🤣🤣🤣😂😂😂😂🎉🎉🎉,0,1 month ago,@imassuryati8471,untuk pemerintah lah bukan untuk rakyat yang jelas yang kerja di mbg seperti karyawan mbg itu terlihat berkah karena ada diwaktu halal bihalal lusuh terlihat karena sepupu ku punya dapur mbg ada sih beberapa orang kerja di mbg tapi terlihat miskin saja nya karena mungkin gaji nya habis untuk ee seperti nya betul mbg tidak berkah itu fakta wajah di banding yang juallan ranginang,380,64,negative,0.9907158613204956,perintah bukan rakyat jelas kerja mbg karyawan mbg lihat berkah waktu halal bihalal lusuh lihat sepupu ku punya dapur mbg beberapa orang kerja mbg lihat miskin mungkin gaji habis ee betul mbg berkah fakta wajah banding juallan ranginang,sadness,0.6365076899528503
Aku yakin mbg tidak bisa ngurangi anak setanting,0,1 month ago,@yadikento3648,saya yakin mbg tidak bisa ngurangi anak setanting,49,8,positive,0.9689299464225769,yakin mbg ngurangi anak setanting,fear,0.4147898256778717
Sudah benar kita masuk surga jalur warga Indonesia yg terdzolimi negara,0,1 month ago,@setyokoaris,sudah benar kita masuk surga jalur warga indonesia yang terdzolimi negara,73,11,negative,0.9930631518363953,benar masuk surga jalur warga indonesia terdzolimi negara,happy,0.44179195165634155
"Mbg buang2 duit TDK ada manpa,atnya mengeruk APBN",0,1 month ago,@ailanajwa-d5u,"mbg buang2 duit tidak ada manpa,atnya mengeruk anggaran pendapatan belanja negara",81,11,negative,0.992403507232666,mbg buang2 duit manpa atnya keruk anggar dapat belanja negara,anger,0.9338935017585754
MBG adalah Program Bagus dan Harus di Lanjutkan,0,1 month ago,@tan98938,mbg adalah program bagus dan harus di lanjutkan,47,8,positive,0.9319280982017517,mbg program bagus lanjut,happy,0.8028147220611572
"MBG untuk rakyat lah..............
hanya yang sirik yang minta MBG dihentikan.
Jajanan anak sekarang; bakso 5-10 ribu, cilor, semprol, dll 5 ribu.
banyak anak yang ga sarapan, dan ga juga punya uang untuk jajan.

MBG? nasi saja paling tidak 3 ribu, plus lauk, buah susu, anggap 9-10 ribu.
Anak sekarang bisa makan, dan fakta yang jajan pun banyak mengurangi jajanan.
Dulu anak ku sering mengeluh ga ada nasi di sekolah, sementara harus pulang setiap hari jam 14:30.
Sekarang, merasa tenang, karena ada MBG.

Btw, Celios sudah melakukan survey sendiri tentang MBG, Hasil nya 81.3% masyarakat mendukung program MBG.",0,1 month ago,@muhamadfaizal2991,"mbg untuk rakyat lah.............. hanya yang sirik yang minta mbg dihentikan. jajanan anak sekarang bakso 5 10 ribu, cilor, semprol, dll 5 ribu. banyak anak yang tidak sarapan, dan tidak juga punya uang untuk jajan. mbg nasi saja paling tidak 3 ribu, plus lauk, buah susu, anggap 9 10 ribu. anak sekarang bisa makan, dan fakta yang jajan pun banyak mengurangi jajanan. dulu anak ku sering mengeluh tidak ada nasi di sekolah, sementara harus pulang setiap hari jam 14 30. sekarang, merasa tenang, karena ada mbg. btw, celios sudah melakukan survey sendiri tentang mbg, hasil nya 81.3% masyarakat mendukung program mbg.",618,101,positive,0.8078723549842834,mbg rakyat lah sirik minta mbg henti jajan anak sekarang bakso 5 10 ribu cilor semprol 5 ribu banyak anak sarap punya uang jajan mbg nasi paling 3 ribu plus lauk buah susu anggap 9 10 ribu anak sekarang makan fakta jajan banyak kurang jajan dulu anak ku sering keluh nasi sekolah pulang hari jam 14 30 sekarang rasa tenang mbg btw celios laku survey sendiri mbg hasil 81 3 masyarakat dukung program mbg,anger,0.40437963604927063
Jelas untuk dirinya sendiri dan keluarganya,1,1 month ago,@alfian_93,jelas untuk dirinya sendiri dan keluarganya,43,6,negative,0.7385677099227905,jelas diri sendiri keluarga,happy,0.3155992031097412
"Enak kali gratis,,,,,itu uang hasil pajak seluruh rakyat indonesia......",0,1 month ago,@ekosusilo3023,"enak kali gratis,,itu uang hasil pajak seluruh rakyat indonesia......",69,9,negative,0.5714207887649536,enak kali gratis itu uang hasil pajak seluruh rakyat indonesia,anger,0.677216649055481
"Program memuakan, merampok uang negara buat korupsi berprogram dan berjemaah, biadab, zolim, kurang ajar",0,1 month ago,@akhmaduthan9912,"program memuakan, merampok uang negara untuk korupsi berprogram dan berjemaah, biadab, zolim, kurang ajar",105,14,negative,0.9990180730819702,program mua rampok uang negara korupsi program jemaah biadab zolim kurang ajar,anger,0.9204664826393127
"Negara lain pusing subsidi indo foya"" 🤟",0,1 month ago,@wawanlistanto5607,negara lain pusing subsidi indo foya,36,6,negative,0.9933748841285706,negara pusing subsidi indo foya,anger,0.7438875436782837
"Hasil nya diukur sukses tidaknya cuma dari jumlah porsi makanan yang dibagikan, jumlah dapur yang dibangun dan jumlah dana pemerintah yang dikeluarjan. Tidak ada ukuran lain. Tidak sesuai dengan tujuan yang dipakai alasan di laksanakannya program ini, menghilangkan stunting. Hilangnya stunting itu nggak bisa diukur.",0,1 month ago,@RoyIndrasyah,"hasil nya diukur sukses tidaknya cuma dari jumlah porsi makanan yang dibagikan, jumlah dapur yang dibangun dan jumlah dana pemerintah yang dikeluarjan. tidak ada ukuran lain. tidak sesuai dengan tujuan yang dipakai alasan di laksanakannya program ini, menghilangkan stunting. hilangnya stunting itu tidak bisa diukur.",317,45,negative,0.9890538454055786,hasil ukur sukses tidak cuma jumlah porsi makan bagi jumlah dapur bangun jumlah dana perintah dikeluarjan ukur lain sesuai tuju pakai alas laksana program ini hilang stunting hilang stunting ukur,sadness,0.43812131881713867
"Rumahku sebelahan ma MBG, jadi sedikit banyak tau ""rahasia dapur""nya.
1. Kepemilikan MBG kebanyakan dimiliki anggota keluarga pejabat, kalo bukan, maka bakal susah daftarnya.
2. Sekarang banyak dapur yang yang mulai makin sikut karena makin banyak porsi makin gede bayarannya.
3. Distribusi jelek
4. Banyak makanan kebuang
5. Banyak bahan makanan masuk ke relawan

Sebenernya ada lebih banyak lagi",0,1 month ago,@rakabcahthekill4666,"rumahku sebelahan ma mbg, jadi sedikit banyak tau rahasia dapur nya. 1. kepemilikan mbg kebanyakan dimiliki anggota keluarga pejabat, kalau bukan, maka bakal susah daftarnya. 2. sekarang banyak dapur yang yang mulai makin sikut karena makin banyak porsi makin gede bayarannya. 3. distribusi jelek 4. banyak makanan kebuang 5. banyak bahan makanan masuk ke relawan sebenernya ada lebih banyak lagi",396,60,negative,0.9189054369926453,rumah belah ma mbg sedikit banyak tau rahasia dapur nya 1 milik mbg banyak milik anggota keluarga jabat bukan bakal susah daftar 2 sekarang banyak dapur mulai makin sikut makin banyak porsi makin gede bayar 3 distribusi jelek 4 banyak makan buang 5 banyak bahan makan masuk rawan sebenernya lebih banyak,sadness,0.5611922740936279
"Jujur programnya sangat-sangat bagus cuma pengelolaannya tidak jelas, apalagi di desa-desa, giliran disuarakan malah di intimidasi atau bahkan di kriminalisasi oleh pengelola dari tingkat desa, kabupaten bahkan nasional.",0,1 month ago,@cholee8673,"jujur programnya sangat sangat bagus cuma pengelolaannya tidak jelas, apalagi di desa desa, giliran disuarakan malah di intimidasi atau bahkan di kriminalisasi oleh pengelola dari tingkat desa, kabupaten bahkan nasional.",220,30,negative,0.9947056174278259,jujur program sangat sangat bagus cuma kelola jelas desa desa gilir suara malah intimidasi bahkan kriminalisasi kelola tingkat desa kabupaten bahkan nasional,anger,0.6550658941268921
Mbg dihapus kan tidak bisa koropsi maka tetap ngotot dijalankan 4:22  sampai negara ini mau dijual,0,1 month ago,@CahyaSaputra-c7t,mbg dihapus kan tidak bisa koropsi maka tetap ngotot dijalankan 4 22 sampai negara ini mau dijual,97,17,negative,0.9897350072860718,mbg hapus koropsi tetap ngotot jalan 4 22 negara mau jual,anger,0.8537912368774414
