comment,likes,time,author
"MBG tidak ada manfaat bagi rakyat, buang2 anggarab",0,2 months ago,@bornlies423
mbg maling bersama gurih 😂😂😂,0,2 months ago,@malaikaadreena2813
"Kalau mertuanya soeharto masih hidup pasti kena semprot dibilang goblok, itu program jadi tai",0,2 months ago (edited),@GunawanPutra-z8l
"BPK presiden Prabowo sudah menjelaskan MBG bukan program sosial, tapi investasi emas 2045, lihat 2046 generasi indonesia pasti luar biasa pintar,hebat cerdas sehat. Kalian2 pengkritik buta pikir..BPK Prabowo preseden terbaik sepanjang masa,patriotik rela berkorban",0,2 months ago,@kebanaransejati2758
"Yaa betul memperbaiki Ekonomi elit, pejabat dan penguasa.
Rakyat tetap miskin dan sengsara.
Ini menurut keyakinan saya, bila salah mohon maaf yooo🙏🙏🙏🙏🌴",0,2 months ago,@herdisutanto8567
"Tolong hentikan g mbg ,",0,2 months ago,@baharuddinuddin6663
mbg=makanan (ga) bergizi (ga) gratis,0,2 months ago,@dapudmuraik
Pemimpin muka tembok mau gurus dunia  internasional  wow begok gurus  MBG saja sudah  tidak jelas dasar pemimpin muka tembok 😅😂😂,0,2 months ago,@Nasrun-p9v
Tuk korop !!!!,0,2 months ago,@Muhammad-zm4cl
https://www.youtube.com/@RavaMutaharex,0,2 months ago,@RavaMutaharex
"Target 82juta orang, kali sepuluh ribu aja dalam sehari(porsi makan) 820M, wah nggak kebayang duit segitu setahun udh gimna nasib kantong negara ini? Sementara hanya jadi taik masuk wc.
Masalah bahan baku, juga import pastinya, negara ini kacau sekali, negara yg katanya subur tapi bahan makanan aja import.
Belum lagi nggak tepat sasaran buat yang di kasih makan. Nilai paling pentingnya di akhir, nggak ada manfaat program ini buat jangka panjang karena merusak buat anggaran lain yang lebih urgent. Tantangannya berani nggak pemerintah ambil anggaran dari hasil sawit di negara ini, baik swata atau pemerintah, karena udh lah sawit itu yg menikmati segelintir orang saja, tapi yang tanggung dampaknya masyarakat secara luas, Bahkan ekosistem hutan dan hewan pun ikut kena ruginya.",0,2 months ago,@rikoregar5518
"bingung dengan pola pikir pemerintah, udh tau program ini bikin kantong negara bangkrut tp tetep aj bersikukuh dipertahankan, sudah tidak sejalan dengan aspirasi masyarakat.",0,2 months ago,@mochsolikhin-h9k
Ganti presiden boleh saja.... Asal jangan ANIS karna dia tuh otaknya ga beres bakalan ancur negara kalo di pimpin sama anis,0,2 months ago,@elanazam8101
"Assalamualaikum Warahmatullahi Wabarakatuh.
BMG adalah LAHAN TERBUKA UNTUK PELAKU KORUPSI.
Mohon membacanya pelan - pelan saja, agar Tidak Gagal Faham. Terimkasih.

1. MBG memang sangat bagus. Akan tetapi BELUM PAS diterapkan apabila Negara Indonesia belum menetapkan Peraturan Hukum yaitu Hukuman Mati Buat Para Pelaku Koruptor.
2. Presiden RI Bapak Prabowo Subiaro, harus memikirkan kembali bahwa, MBG lebih banyak dinikmati oleh Anak Sekolah / anak orang kaya, dibandingkan anak sekolah yang miskin. Perbandingannya sangat jelas jika Presiden RI mau meninjau langsung disemua sekolah - sekolah yang ada di Indonesia, bukan hanya sekedar melihat beberapa sekolah dan menerima laporan dari Kepala Badan Gizi Nasional (BGN) yang tidak sesuai fakta dilapangan.
3. MBG adalah Program untuk sebuah kesempatan besar bagi pelaku korupsi / Lahan Korupsi.
4. MBG menjatuhkan ekonomi rakyat kecil yang sedang mencari nafkah disekitar area sekolah.
5. Perbandingan anak orang kaya dan anak orang miskin yang ada disekolah adalah, 60% Anak orang kaya, dan 40% Anak orang miskin.
6. Dana MBG diambil dari pemotongan Anggran Pemerintah diseluruh indonesia sebesar 50%.
7. Dana MBG diambil dari pemotongan Anggran Pemerintah diseluruh indonesia sebesar 50%., belum cukup, sehingga pemerintah kabupaten kota dan provinsi memotong Dana Tambahan Penghasilan Pegawai ( TPP ) sebasar 40%, 45%, 48%, sampai 60% disetiap daerah. Bahkan ada beberapa daerah yang menghapus Dana Tambahan Penghasilan Pegawainya.

ARTINYA : Dana MBG bukan berasal dari Dana / Uang Pemerintah Pusat.

Itulah sebabnya mengapa PNS, TNI, dan POLRI sangat meraskan dampak dari pemotongan anggaran kegiatan dan Tambahan Penghasilan Pegawai ( TPP ) semenjak Pak Prabowo menjadi Presiden RI. Ditambah lagi, harga - harga kebutuhan pokok dipasar naik secara drastis, dan iuran pembayaran listrik ikut naik secara drastis, pada hal sampai saat ini gaji PNS, TNI, dan POLRI belun naik. Tidak naiknya PNS, TNI, dan POLRI, tentunya berdapak ke masyarakat ekonomi kebawah.
#APA YANG MAU DIBELANJAKAN DIPASAR KALAU GAJI BELUM NAIK.
#LEBIH BESAR PASAK DARI PADA TIANG.

ERA KEPEMIMPINAN PAK SOEHARTO SEBAGAI PRESIDEN RI.
1. Pembangunan maju setiap tahunnya, pebangunan jalan masuk desa secara bertahap, dan listrik masuk desa.
2. Ekonomi Petani dan Nelayan dirasakan sangat baik waktu itu.
3. Jarang kita dapati jalanan diperkotaan berlubang, atau rusak parah, dan tidak pernah kita dapati jalanan berlubang ditambal pakai papin blok dijaman Pak Soeharto.

APA RAHASIANYA ??

1. Pak Soeharto sadar bahwa, cara efektif meningkatkan ekonomi masyarakat miskin adalah dengan mensejahterakan PNS, TNI, dan POLRI. Karena tidak mungkin, dan sangat mustahil apabila Presiden RI dan Pemerintah lainnya, turun langsung keseluruh indonesia untuk membagi - bagikan uang ke masyarakat miskin. Dengan kata lain, TIDAK EFEKTIF.

2. Pak Soerharto sadar bahwa, Mensejahterakan PNS, TNI, dan POLRI, indonesia tidak akan menambah utang negara, karena uang yang diperoleh oleh PNS, TNI, dan POLRI akan berputar terus menerus ke masyarakat kebawah ( Petani, nelayan, pengusaha swasta, pedagang dipasar, dll ), dan ujung - ujungnya uang tersebut kembali ke negara dengan membayar pajak, membayar iuran listrik, iuran sekolah, dll.

3. Pak Soerharto sadar bahwa, Mensejahterakan PNS, TNI, dan POLRI, tentunya akan ikut mensejahterakan para petani, karena harga jual semakin lancar, bahkan beras indonesia sangat diminati oleh negara - negara lain. Ekspor beras pada masa pemerintahan Presiden Soeharto, khususnya setelah Mencapai Swasembada Pangan pada tahun 1984, tergolong sukses dan lancar, bahkan Indonesia sempat diakui oleh Organisasi Pangan Dunia (FAO).

BERIKUT ADALAH POIN - POIN PENTING MENGENAI SITUASI EKSPOR BERAS DI ERA PAK SOEHARTO SEBAGAI PRESIDEN RI KE 2 :

1. Pencapaian Swasembada (1984) : Setelah bertahun-tahun mengandalkan impor, Indonesia berhasil membalikkan keadaan dengan mencapai swasembada beras pada tahun 1984.

2. Penghargaan FAO : Atas keberhasilan ini, Presiden Soeharto diundang oleh Direktur Jenderal FAO, Edward Saouma, pada 14 November 1985 di Roma, Italia, untuk memaparkan keberhasilan tersebut.

3. Bantuan ke Afrika : Indonesia tidak hanya mengekspor beras secara komersial, tetapi juga menunjukkan keunggulannya dengan menyerahkan bantuan 100.000 ton padi kepada korban kelaparan di Afrika pada tahun 1985.

4. Cadangan Beras Tinggi: Pada puncak pemerintahannya, cadangan beras di gudang pemerintah pernah mencapai 2 juta ton. 

Namun, perlu dicatat bahwa, Keberhasilan ini dicapai melalui Intensifikasi dan Ekstensifikasi Pertanian secara besar-besaran (Revolusi Hijau) yang didukung penuh oleh Teknologi dan Kebijakan Pemerintah. Meskipun sempat Swasembada, dalam Catatan Sejarah, impor beras tetap dilakukan pada waktu - waktu tertentu untuk Menjaga Stok dan Menstabilkan Harga.

PERTANYAAN SAYA :
1. Apakah Kepemimpinan Pak Prabowo sebagai Presiden RI dapat membawa Negara Indonesia ini menjadi Indonesia Emas ???
2. Apakah dengan mengandalkan MBG dapat meningkatkan Ekonomi Rakyat Kecil diseluruh Indonenesia ???
JAWABAN SAYA adalah : Semua itu hanya Politik dan Kita semua disuruh bermimpi disiang bolong sampai kita mati.
3. Lalu, apakah rakyat menengah kebawah masih berdiam diri dan mempertahankan sosok pemimpin seperti ini ???
4. Bagaimana Dengan Jawaban Anda ???

Demikian penjelasan dari saya, semoga bermanfaat bagi pembacanya. Kelebihan datangnya dari Allah SWT, dan kekurangnya dari diri saya sendiri.

Wassalamualaikum Warahmatullahi Wabarakatuh.",1,2 months ago (edited),@RadarMuslim-w6j
Buat apa gunanya MBG hanya uang dimakan habis. Ini produk gagal. Buat untuk turunkan pajak saja sangat membantu rakyat. Atau untuk bebaskan pajak. Jangan pejabat dan anggota DPR saja yg bebas pajak. MBG sampai 300 trilyunan??? ini pembodohan rakyat.,0,2 months ago,@amiryono4903
Takut banget disiram min,0,2 months ago,@caffelatte5713
"Anak anak orang kaya orang tua punya mobil Mala dapat MBG , kenapa gak kasih anak orang miskin, kalau sekolah Nusantara, sekolah Garuda saya sangat setuju itu untuk anak anak kalangan  bawah",0,2 months ago,@DoniYusuf-d6y
"dari awal kampanye, saya sudah kontra dgn program mbg ini. 
program ambisius yg berasal dari janji politik. ada baiknya dana pendidikan di peruntukan tuk Infrastruktur pendidikan yg merata terlebih dahulu.",1,2 months ago,@trhmn_raf
"Itu saya belajar dari orang Jepang cara mengawetkan nasi tetapi masih bagus untuk di makan,,,, 😊",1,2 months ago,@NurHj-e5y
"Saya sarankan kalau mau nasi tetap awet lama nasi harus menaruhnya di dalam kulkas nanti kalau mau makan harus panaskan lagi itu dia awet sangat lama bahkan bisa bertahan sampai satu minggu,,,,, 😊",1,2 months ago (edited),@NurHj-e5y
"Mau lu buat video kek manapun min ,progam ini gak bakalan stop ntah berapa orang yg keracunan ,atau dugaaan kasus korupsipun gak bakalan stop ,dari awal nyalon kan emg sudah di kasih tau progamnya ya ini nikmatilah ,",0,2 months ago,@menantuibumu237
Dana MBG 335T lebih baik dibagikan ke 280 juta kepala per orang  rakyat atau  dibagikan ke per satu kk seluruh indonesia  tidak ada kkn nya,0,2 months ago,@ImamUdin-t6b
Katanya mau hemat anggaran dan gak mau ada proyek mercusuar? Lah ini proyek apa? Proyek tiang listrik?,0,2 months ago,@andrew_ji
Audit aja besar besaran. Skandal korupsi pasti besar,0,2 months ago,@AliefHidayatulloh-x8f
Pertanyaannya kok yg dibahas keuntungan dan ekonominya terus ? Tujuannnya cari cuan apa ngurangin stunting sih?,0,2 months ago,@AliefHidayatulloh-x8f
"Menurut keyakinan saya dari pengalaman hidup, namanya gratis mereka yang menerima harus siap Terima apa adanya. Soalnya ""gratis"". Walaupun ppn sampe naik 15% dan MBG di alokasikan buat pendidikan gratis selama RAB tidak memenuhi Kantong pejabat dan partainya pendidikan akan tetap sama dengan fasilitas seadanya. Terkecuali komite sekolah ada pemuka partai yang berkuasa bisa saja fasilitas sekolah membaik ""asalkan"".....",0,2 months ago (edited),@zufry001
Kurang manfaat bagi Rakyat tp dibanggakan bahkan merugikan yg lain Kesehatan dan Pendidikan dikorbankan. Tp emang dasarnya Tambeng susah dibilangin msh aja jalan. Mengecewakan!!!😞😞😞😡,0,2 months ago,@Pranoto-e3v
MBG itu di nimmati buat orang presiden semua nanti 2029 buat kekuatan politik dan mbg rata rata ujung ujungnya ambisi kekuasaaan kakau emang niat mau kasih makan ke rakyat kasih aja langsung gak usan pake dapur dan lain lain,0,2 months ago,@rumahbagusproperti
"Jika benar kita menginginkan MBG yg berdampak baik secara ekonomi dan efisiensi dalam sistem pelaksanaan, maka akan lebih baik jika MBG dilakukan secara bertahap terutama didaerah pelosok lebih dahulu, setelah tahu kelemahan dan sistem yg baik dan telah berjalan baik baru diduplikasi ke daerah lain
Tapi ini kan program baru, banyak kekurangan dan celah korupsi tapi malah diterapkan secara besar-besaran dan anggaran yg luar biasa secara tiba-tiba. Bukan hanya beban ini justru program penghancur anggaran negara",0,2 months ago,@agungkurniawan122
uang soros udah masuk kah?,0,2 months ago,@Satriahusada115
"Buset dah temen gue udah teken kontrak jd akuntan, bisa kena geser sama temennnya kepala sppg brengsek emg program nepotisme😂",0,2 months ago,@sliceofapple2623
Heran juga lah sudah memakan korban nyawa siswa bgtu banyak masih berurat ngotot..,0,2 months ago,@berutuburut2679
"MBG itu investasi tinja..

Syarat kepentingan, pelaku usahanya mereka2 saja, bahan baku dan tenaga kerjanya dari mereka2 juga..

anak2 dikasih makan siang, tp malamnya lapar karena kalau sudah dirumah lauk pauk sudah tiada.
Orang tua anak pusing cari makan karena tidak ada kerjaan. Honorer/PPPK digaji seratus ribuan perbulan bahkan ada yang katanya akan di PHK...
miris 😢",0,2 months ago (edited),@Welianus_Zega
"Program MBG juga mengorbankan pekerja sektor lain, terutama puluhan ribu pegawai pemerintah seperti guru, petugas kebersihan, dan lainnya yang sudah mengabdi puluhan tahun dipecat dr pekerjaan krn dampak efisiensi yg dipaksakan. Sehingga menciptakan pengangguran baru
Itu kerugian dr sisi pemerintah 
Jika dr sisi swasta kerugian juga lebih parah dmn pembangunan berkurang drastis.
MBG memang menciptakan lapangan kerja baru tapi juga menciptakan pengangguran dgn jumlah yg sama banyaknya 
Jd dr sisi ekonomi tidak ada kemajuan sama sekali",0,2 months ago,@agungkurniawan122
"buat gemukin kolega pejabat timses relawan .. gizi siswa jadi alasan 
liat aja tuh banci gemoy dia relawan dr Bani 58 ..",0,2 months ago,@progpeople
"Sebelum program ini jalan, hal pertama yg bikin aku ragu pemerintah bakal lakuin adalah anggaran. Aku gak bisa bayangin mereka punya anggaran dan kemauan untuk program yang butuh uang sebanyak ini. Di mana mereka saja blm mampu ngasih akses pendidikan, kesehatan, dan kesejahteraan yg merata dan baik jangka panjang. Dulu, aku sempet mikir, mungkin pemerintah gak bisa lakuin secara masif dan langsung dalam satu waktu karena akan butuh anggaran yg super besar (meskipun pada akhirnya mereka juga nggak lakuin secara terencana dan jangka panjang). Eh, ternyata salah. Program yang bahkan sehari ngabisin 1 T lebih APBN tetep bisa jalan dgn cara netapin MBG sbg program prioritas. Jadi, selama ini, pemerintah bukan gak ada uang buat program-program strategis jangka panjang. Mereka cuma gak mau aja dan ngerasa gak nguntungin mereka secara politis.",0,2 months ago (edited),@zulkim7320
MBG byk manfaatnya utk rakyat Indonesia seluruhnya,1,2 months ago,@surahabubakar2544
"Mbg untuk para koroptor bro...... Kan sedikit dikit di catut, tapi kali berapa aja per hari. Enak itu rasanya melebihi mbg itu sendiri",0,2 months ago,@GunawanWan-bq9yh
mbg program ladang korupsi baru ini akan menghancurkan ekonomi negara,0,2 months ago,@NandaFitri-q2s
Alah alah di kasi makan salah gak di kasi makan  ribut  brita brita gak guna,0,2 months ago,@lyrickita6339
"Adanya MBG banyak keluarga dan tetanggaku punya pekerjaan, lumayan dapat penghasilan walau kecil tapi bisa untuk makan, alhamdulillah",0,2 months ago,@inangmulyana2848
"Program nya bagus. Tp saya selaku pelaku usaha di kantin sekolah SMA negeri di daerah Jawa tengah sangat berdampak. Jualan kami sepi. Bahkan sekarang sudah tutup hampir 1 tahun ini. Saya beserta temen2 di kantin mau tdk mau. Harus mengeluarkan karyawan yg sudah ikut. Soalnya buat bayar karyawan tdk cukup. Bahkan untuk sewa tempat gk nutup. Bahkan minus. Walau sudah GK pakai karyawan. Akhirnya jualan saya di kantin tutup.
Dan saya juga ada jualan di luar sekolah pun sama aja. Karna tingkat konsumsi berkurang.
Sedangkan harga bahan baku 1 th ini GK pernah turu. Saya usaha di kantin udah 2 tahun ini.
Sedangkan saya usaha yg di luar kantin sudah lbih dari 5th.
Sebelumnya harga bahan baku naik cuma kalo mau lebaran dan tahun Baru.
Tapi mulai tahun kemarin hampir 1 tahun harga bahan baku cenderung naik terus. Gak turun2.
Saya usaha kentucky+nasi dan minuman. 
Bahkan di kantin sekolah SMA yg jualan nasi bumbu kebanyakan sudah gak memasak lagi . Karna ada MBG.
Dan sampai sekarang blom ada solusinya. Akhirnya saya untuk sementara semua usaha Kentucky saya udah aku tutup. Dan sekarang krja serabutan. 
Menurut pendapat saya . Bila ada program tolong kasih solusinya,
Program nya bagus. Tapi di sisi lain bnyak yg akhirnya usahanya off.
Yg katanya harus krja sama MBG. Fakta di lapangan hubungi kmana. Aku tanya2 juga katanya GK bisa. Kan tmbah bngung.
Ini hanya keluhan dan pendapat saya. Kalo tdk di sosmed mau keluh kesah kmana lg soalnya 
Bila ada salah ucap minta maaf yg sebesar2nya.",0,2 months ago,@muhamadmaskuri6455
MBG SOLUSI SETIAP MASALAH,0,2 months ago,@ZanderSmith-j5p
Alhamdulillah masih kebagian makan mie instan tiap hari🙏🏻🙂‍↕️,0,2 months ago,@ZhiYangYao_Official
"Saya rasa pemerintah sdh sadar kalau masih terlalu dini kita melakukan MBG. Masih ada urgensi lain dan sistem pengawasab juga perlu dibenahi.
Pemerintah tidak perlu kehilangan muka alias gengsi untuk mengakui kesalahan dan berubah. Atau tidak perlu akui kesalahan deh, minimal langsung sesuaikan saja kebijakan, silahkan salahkan perang dll. Rakyat pada akhirnya hanya butuh kebijakan yg tepat ditengah himpitan ekonomi, dan pemerintah yg melepas ego untuk menjawab itu saya rasa akan jauh lebih dihargai.",0,2 months ago,@JovianMadridista
Ngotot program mbg untuk keuntungan para pejabat dalam mendukung pemilu 2029,0,2 months ago,@Opo69Scp
Hetikan MBG yg jelas jelas banyak merugikan Rakyat dan kabarnya banyak terjsdi Korupsi,0,2 months ago,@PakSantoso-u5i
"Dananya dari pajak masyarakat dan mereka bilang ini program makan GRATIS, Lawak bener😂😂😂😂😂😂😂😂😂😂",0,2 months ago,@under0919
Ya karena uang dari Rajyat untuk Rakyat ...ga bocoe keluar ( belanja dan gaji pegawai dan dimakan berputar dalam Negeri ) ga ke luar negeri...,0,2 months ago,@budidjumono8143
"Untuk pembuat program dan antek2nya, lumbung",0,2 months ago,@JanuarNahampun-f3s
"Kabarnya Program MBG banyak banget kelemahan2nya dan kabarnya dimonopoli satu Partai Politik dan Banyak terjadi Korupsi,Mengerikan dan benar2 bisa Merusak Perekonomian Negara yg bisa sangat merugikan rakyat dan Perekonomian bangsa dan Negara",0,2 months ago (edited),@PakSantoso-u5i
pak mbg mendi dibagikan ke yg bermanfaat dari pada mbg tidak sesuai dengan yg bergizi,0,2 months ago,@SitiNurunisa
